web-scraper-order,web-scraper-start-url,user_id,user_name,rating,rating-x,kategori,reviews,like,timestamp
"1752407960-168","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/1155189028","kix2pfuusc","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-09 10:42 | Variasi: 43"
"1752407960-169","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-31 16:18 | Variasi: 39"
"1752407960-170","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/42446283","fitranugrahah","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-29 19:17 | Variasi: 40"
"1752407960-171","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/1014165640","dinysolviani","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-06 20:35 | Variasi: 41"
"1752407960-172","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/853784207","kpt56enws9","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-06 17:15 | Variasi: 43"
"1752407960-173","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/299804724","yulisinidarrrrr","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-01 16:51 | Variasi: 43"
"1752407960-174","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/385547556","yangdisebelah","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-05 16:04 | Variasi: 40"
"1752407960-175","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/236658080","ihsanabid89","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-03 21:19 | Variasi: 41"
"1752407960-176","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/985008400","mayaagustini485","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-03 06:10 | Variasi: 39"
"1752407960-177","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-31 06:49 | Variasi: 41"
"1752407960-178","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/111415656","andihaguteungoh","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-01 14:57 | Variasi: 42"
"1752407960-179","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/118180216","terinterin","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-03 17:35 | Variasi: 43"
"1752407960-180","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-22 18:46 | Variasi: 43"
"1752407960-181","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/637998584","bagus_as_18","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-30 15:31 | Variasi: 39"
"1752407960-182","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/17597087","ajulyanto","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-22 13:32 | Variasi: 40"
"1752407960-183","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/956437379","rizky_sepdian02","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-27 17:30 | Variasi: 43"
"1752407960-184","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/765603899","fikrullahifsanin","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-27 10:04 | Variasi: 43"
"1752407960-185","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/145993757","hafizh303","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-24 19:15 | Variasi: 44"
"1752407960-186","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/1595596","anisah.store01","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-17 13:44 | Variasi: 39"
"1752407960-187","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-13 07:21 | Variasi: 44"
"1752407960-188","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/255548328","adyputraenb","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-11 17:06 | Variasi: 42"
"1752407960-189","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/136266597","wahyunii43","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-10-01 16:47 | Variasi: 40"
"1752407960-190","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/166713905","somantriusman","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","2","2023-08-03 15:29 | Variasi: 42"
"1752407960-191","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/82037214","frndysmsr","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-08-27 10:43 | Variasi: 43"
"1752407960-192","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/399777118","m.yahyafajars","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","1","2023-08-06 12:17 | Variasi: 42"
"1752407960-193","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/315982088","tianambalat23","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-09-10 09:16 | Variasi: 43"
"1752407960-194","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/450146257","saiful.ahmad82","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-08-04 09:19 | Variasi: 39"
"1752407960-195","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/565853241","atta_milf_lover69","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-08-09 13:52 | Variasi: 43"
"1752407960-196","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/95301212","bankjaim.betta","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-05-05 07:38 | Variasi: 41"
"1752407960-197","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/179546898","darmadiputra3663","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-06-07 07:25 | Variasi: 44"
"1752407960-198","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Biru-tua-Putih-Merah-i.86817902.23774830756","/shop/1135073631","annisawinaramadina","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-05-12 11:52 | Variasi: 42"
"1752408067-199","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Performa: okeCocok Untuk: easy runKualitas: oke","Produk lokal yg keren, sol sepatunya empuk baget","1","2024-02-08 18:20 | Variasi: 42"
"1752408067-200","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/1029103062","adellia_lathifah","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Performa: bagusCocok Untuk: lari atau olah raga lain nyaKualitas: bagus super empuk kaki GK bakalan sakit","Bagus banget empuk udh aku cobain 2 km Masi empuk trus kalo ada batu GK kerasa pengiriman nya cepat pokok nya the best 👍👍👍👍👍👍👍","12","2024-01-18 17:59 | Variasi: 39"
"1752408067-201","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kegunaan: untuk easy run, recovery run, half maraton, dllDesain: gagah dengan perpaduan warna hijau seperti warna seragam tni ad kitaKualitas: bagus, sangat empuk, kualitas tidak di ragukan lagi...","next bakalan order lagi dsini, barang asli","8","2024-04-22 14:09 | Variasi: 43"
"1752408067-202","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/786245632","afdolzein","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Performa: bagusCocok Untuk: laari dari kenyataanKualitas: baik","Pengiriman lewat dari estimasi,","Membantu?","2024-02-13 02:55 | Variasi: 40"
"1752408067-203","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/275715107","afifudinay_","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-22 16:31 | Variasi: 42"
"1752408067-204","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Produknya bagus, enteng, minus painting di boostnya aja kurang rapih dikit","2","2024-03-07 18:58 | Variasi: 44"
"1752408067-205","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/961777011","sergioramosgarcia","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-12 17:14 | Variasi: 42"
"1752408067-206","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/513943449","bayuekobudiyanto123","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-24 19:05 | Variasi: 40"
"1752408067-207","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/1267367529","kaizamagungpratama","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kegunaan: untuk runner harianDesain: boleh lahh originalKualitas: bagus banget","","Membantu?","2024-06-04 11:30 | Variasi: 43"
"1752408067-208","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/611779883","cicimartha998","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Performa: mantap","","Membantu?","2024-02-06 21:43 | Variasi: 42"
"1752408067-209","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/410858514","2o0ssguucv","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Performa: mantapKualitas: 👍👍","","Membantu?","2024-03-13 12:10 | Variasi: 40"
"1752408067-210","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/99475762","sitimuslihahfakhri","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: 🅑🅐🅖🅤🅢Performa: kerenCocok Untuk: lari","Enak banget rasanya kayak melayang","Membantu?","2024-03-17 22:30 | Variasi: 39"
"1752408067-211","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/176724071","alfattah058","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: bagusCocok Untuk: runningPerforma: bagus","","Membantu?","2024-01-19 08:08 | Variasi: 40"
"1752408067-212","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/159056746","filtyriks","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Bagus","Membantu?","2024-01-30 19:15 | Variasi: 41"
"1752408067-213","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/304986380","jaenal_jaja","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: mantap","","Membantu?","2024-03-09 18:03 | Variasi: 40"
"1752408067-214","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/902606059","cakrafj","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Disuruh ganti ukuran malah disuruh retur, pelayanan adminya mengecewakan sekali dan tidak ramah. tidak rekomdasikan toko ini, sangat menyesal.","3","2024-01-24 20:30 | Variasi: 39"
"1752408067-215","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/82286164","adiraasy","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: bagus","Sepatunya bagus tapi pengiriman dari tokonya agak lama","Membantu?","2024-02-21 20:16 | Variasi: 42"
"1752408067-216","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/297356430","ettfehb","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Cocok Untuk: JOSS","","Membantu?","2024-02-24 12:53 | Variasi: 43"
"1752408067-217","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/566317658","barudakbaong","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: okCocok Untuk: run","Ok.","Membantu?","2024-02-27 09:45 | Variasi: 42"
"1752408067-218","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/53201026","agungyulianto7782","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kualitas: istimewaPerforma: gaharCocok Untuk: runing","Sepatu berkualitas harga sangat bersahabat..cuma pengemasan agak lama..admin respon cepet sih..kalo jasa kirim n kurir cepet...udah 3x beli di toko ini...mantap ga kecewa","Membantu?","2024-02-24 20:30 | Variasi: 39"
"1752408067-219","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Cocok Untuk: runningPerforma: sangat recommendedKualitas: baik","Alhamdulillah sepatunya tiba dengan aman dan baik..","1","2024-02-15 16:16 | Variasi: 43"
"1752408067-220","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-05-29 17:31 | Variasi: 40"
"1752408067-221","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-01 16:19 | Variasi: 43"
"1752408067-222","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-01-30 11:30 | Variasi: 45"
"1752408067-223","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/74903292","luluzahirazahra","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-11 23:05 | Variasi: 40"
"1752408067-224","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/46001322","ikamustika20","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-03-01 03:04 | Variasi: 42"
"1752408067-225","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","/shop/15120505","ana_yunita","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-03-02 22:15 | Variasi: 43"
"1752408067-226","https://shopee.co.id/910-Nineten-Irezumi-Hover-Sepatu-Lari-Hijau-teal-Hijau-neon-Putih-i.86817902.16298235394","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-03-18 19:52 | Variasi: 40"
