web-scraper-order,web-scraper-start-url,user_id,user_name,rating,rating-x,kategori,reviews,like,timestamp
"1752460644-1","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/117992426","awantiadatara","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Ringan banget, belum d coba lari. Smoga pace lbh kenceng dan awet. Thaks","Membantu?","2025-05-08 10:24 | Variasi: 40"
"1752460644-2","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/49817927","aseftharioys","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: kerenKegunaan: goodBerat: ringan","Ukuran pas banget. Kualitas ga kalah sama produk luar, keren dah.","Membantu?","2025-04-30 18:44 | Variasi: 43"
"1752460644-3","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","5","2025-02-26 18:18 | Variasi: 40"
"1752460644-4","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/1174178767","a8il_na8ila_99","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: keren dan pasKegunaan: buat running nyaman bgtBerat: ringan","","Membantu?","2025-04-03 04:10 | Variasi: 43"
"1752460644-5","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-04-25 18:01 | Variasi: 43"
"1752460644-6","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/34471061","elydamayanti28","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-05 16:05 | Variasi: 40"
"1752460644-7","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/8894338","wisnu_triyana","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-20 17:23 | Variasi: 43"
"1752460644-8","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/290295031","fruitveggie","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-14 22:29 | Variasi: 40"
"1752460644-9","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/63477420","denny_manitik","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-03-29 16:46 | Variasi: 42"
"1752460644-10","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/243618271","adisonaulia","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-03-03 08:36 | Variasi: 44"
"1752460644-11","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/756581351","mursalhediharahap","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-03-06 16:28 | Variasi: 39"
"1752460644-12","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/74286036","aryatol","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-04-16 19:10 | Variasi: 42"
"1752460644-13","https://shopee.co.id/910Nineten-HAZE-STRIKE-X-Sepatu-Lari-DARK-GREY-HIJAU-PUTIH-GADING-i.86817902.27773856182","/shop/873631117","pujiutomo856","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-04-23 15:03 | Variasi: 42"
"1752460764-14","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/978839072","pradprad992","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: suka bgtKegunaan: long run 10K - 42KBerat: utk sepatu long run ringan sih","Worth it diadu endurance di lapangan race🤫","15","2024-12-22 15:29 | Variasi: 44"
"1752460764-15","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/652910277","dwihartanto338","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: menarik, bagusKegunaan: lariBerat: 230 gr, enteng","Belum di pake buat lari jauh, baru trial & enak di pake.","5","2025-01-03 18:54 | Variasi: 41"
"1752460764-16","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/263534985","masriansyah68","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: bagusKenyamanan: nyaman ademKegunaan: lari 10k masih enak banget","Perbaiki untuk kemasan","3","2025-02-04 18:12 | Variasi: 42"
"1752460764-17","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1182712793","zxd6vn4syg","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: bagusKenyamanan: bagusWarna: bagus","Co cepat","2","2025-02-23 07:33 | Variasi: 41"
"1752460764-18","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1299620640","ditajatmiko","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: bagusssKenyamanan: sangat nyaman , empuk bngttKegunaan: larii , running , long run","","1","2025-01-06 17:52 | Variasi: 41"
"1752460764-19","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: menarik warnanya cerahKenyamanan: nyaman digunakanKegunaan: untuk lari","Sepatunya empuk, bagus juga. Cuman ada beberapa sisa lem gitu jadi mengurangi keindahannya. Untuk pengemasan juga kurang sih menurutku. Pdhl beli barang harganya gak 100rb loh. Tapi hampir 1jt. Lah pengemasan lama, trs cmn pake bublewrap tok n tipis juga. Alhasil kerdus sepatu penyok-penyok. Untung sepatunya gak ikutan penyok. Sayang banget yak.","Membantu?","2025-02-07 06:43 | Variasi: 42"
"1752460764-20","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/343145084","taufik.nur30","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: kerenKegunaan: lom dicoba...semoga sesuai dg fungsinya","Ringan...","1","2024-12-27 18:14 | Variasi: 42"
"1752460764-21","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/371434188","rusdiyzen","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","2","2025-01-05 06:39 | Variasi: 41"
"1752460764-22","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/56729020","titikyulianti1970","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","1","2025-02-21 22:39 | Variasi: 41"
"1752460764-23","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1309868250","restugaluh086","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","2","2025-06-28 15:42 | Variasi: 41"
"1752460764-24","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/514784906","zrdm0807","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","1","2025-02-03 14:50 | Variasi: 43"
"1752460764-25","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Desain: menarikWarna: unikKenyamanan: enak","mantap","1","2025-05-05 13:13 | Variasi: 44"
"1752460764-26","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/221598883","malik._123","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Super kerennnnn","Membantu?","2025-03-01 12:29 | Variasi: 41"
"1752460764-27","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/8026489","darma_darmawaty","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-04-19 19:13 | Variasi: 39"
"1752460764-28","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","Kenyamanan: tidak nyaman, kaki saya melepuh","Kurang bagus, tapaknya langsung terbakar kena matahari. Gak rekomendasilah","Membantu?","2025-07-04 22:11 | Variasi: 41"
"1752460764-29","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/263466566","fajarferdian2799","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Barang tidak sesuai dengan warna yg di order. Pengiriman sangat lambat . Males return udh mau pake","Membantu?","2025-05-26 11:09 | Variasi: 40"
"1752460764-30","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","Biasa banget. Kemahalan untuk output kaya gini","Membantu?","2025-04-07 05:11 | Variasi: 42"
"1752460764-31","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/337801258","ayupuspita_1101","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-06-12 18:56 | Variasi: 43"
"1752460764-32","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/82405628","agnesuthami","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-07 19:01 | Variasi: 42"
"1752460764-33","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/16849957","husnulpr","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-06 15:48 | Variasi: 42"
"1752460764-34","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/85178181","hernayati8080","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-09 14:33 | Variasi: 45"
"1752460764-35","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/4260202","bsimarmata13","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-10 14:35 | Variasi: 41"
"1752460764-36","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/206977499","vanessha12g","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-17 17:57 | Variasi: 41"
"1752460764-37","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/20087620","eva.s94","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-02 16:39 | Variasi: 40"
"1752460764-38","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/201315907","fajaraltabatozz","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-19 16:52 | Variasi: 44"
"1752460764-39","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/68086578","isbahnudin","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-06 18:15 | Variasi: 43"
"1752460764-40","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/239806606","aniehardiyanti11","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-11 16:21 | Variasi: 42"
"1752460764-41","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/165229097","feriirawan92","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-05 12:01 | Variasi: 39"
"1752460764-42","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/178637653","dys2103","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-28 18:01 | Variasi: 43"
"1752460764-43","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/288265151","goro_adam1234","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-31 21:06 | Variasi: 42"
"1752460764-44","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/139195433","fathandiput","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-27 20:05 | Variasi: 43"
"1752460764-45","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/54440064","dudyatmaa","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-02 13:05 | Variasi: 42"
"1752460764-46","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/85387450","imeldarahadys","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-02 08:08 | Variasi: 39"
"1752460764-47","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/159549914","fatur_dana","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-30 17:43 | Variasi: 41"
"1752460764-48","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/29235051","helminugroho03","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-20 19:01 | Variasi: 43"
"1752460764-49","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/18135344","agusaufi","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-29 15:30 | Variasi: 42"
"1752460764-50","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/159772642","giesardsyaidina","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-28 21:31 | Variasi: 45"
"1752460764-51","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/229213153","rezqimocil3840","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-29 07:55 | Variasi: 44"
"1752460764-52","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/334926823","whyuzzz_","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-29 11:11 | Variasi: 42"
"1752460764-53","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1054140271","jayapku342","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-16 22:30 | Variasi: 41"
"1752460764-54","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/714654863","boyjack16","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-19 13:22 | Variasi: 45"
"1752460764-55","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/648331632","adfigesony00","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-02-16 11:38 | Variasi: 41"
"1752460764-56","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1347922802","juwitafyri","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-12 11:51 | Variasi: 42"
"1752460764-57","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1101926015","_mhfandy","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-31 15:47 | Variasi: 41"
"1752460764-58","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1276706766","o56d5enlao","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-25 22:51 | Variasi: 40"
"1752460764-59","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1383615221","atjehprojectfarm225","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-16 09:06 | Variasi: 40"
"1752460764-60","https://shopee.co.id/910Nineten-HAZE-FLOW-sepatu-lari-HITAM-TEAL-KUNING-i.86817902.26570972991","/shop/1066349810","yuraanakbaik","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-19 07:55 | Variasi: 42"
