user_id,rating,like,product_id,product_name,date,variasi,review
509473582,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-23,45,Kualitas: sangat bagus Sesuai ekspektasi
982583963,5,1,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-07,39,Kualitas: bagus pengiriman lambat
679250411,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2025-06-15,40,"🥲 tinta kegeser baru pertama kali dibuka. Over all enak dipakai, nyaman"
337755553,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-16,40,"Performa: belum dicobaCocok Untuk: daily runKualitas: baguss cuma lem nya aja kureng rapih warnanya cantik tp sizenya kurang sesuai, dideskripsi 40=25cm tp dikardus tertulis 26.1 tp gapapaaa jd masih agak ada space dikit buat kaos kaki"
400216956,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-24,45,Performa: sangat empuk dan nyamanCocok Untuk: RunningKualitas: Sangat Bagus
684584374,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-12,41,"Performa: lumayan enakKualitas: cukup bagus, tapi ada yg kerut sama pengeleman nya kurang rapih Cukup bagus dengan harga segitu, lebih di tingkatkan lagi kerapihan pengeleman sama pengecatan nya."
209161093,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-14,43,"Performa: mantapKualitas: jossCocok Untuk: semuanya Mante, pengiriman cepat"
53201026,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-15,41,"Cocok Untuk: running, joggingPerforma: mantap, tampilan kerenKualitas: kualitas mantap Sepatu enteng bgt..soft enak bgt dipake...produk lokal ga kalah kualitas sama merk lain...jos mantap"
675043990,5,1,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-13,43,Cocok Untuk: pas di kaki nyaman buat kaki lebarPerforma: mantappKualitas: premium produk lokal👍🏼 Recommended✊🏼
25619575,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-18,40,
417197793,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-04,42,Mantap
257055763,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-21,41,Cocok Untuk: bagus
511831346,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-10,43,Cocok Untuk: 5-10 kPerforma: mantap empuk
381048983,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-01,42,
13365880,5,1,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-26,40,"Sdh dipakai lari, empuk 👌"
67424143,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-29,42,
4618368,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-12-14,39,
3983964,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-17,41,
126600140,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-03,44,
86917143,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-10,43,
82874063,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-15,44,
130436740,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-23,41,
327392129,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-08,41,
30272845,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-07,42,
296566943,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-29,44,
236547085,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-30,43,
88641481,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-13,44,
28095957,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-12-17,41,
165249414,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-22,45,
38279821,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-03,41,
259474540,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-25,40,
422973685,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-04,40,
117662040,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-20,43,
316727206,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-15,43,
401746673,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-17,42,
1154894403,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-16,41,
284679785,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-07,43,
1047037130,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-01,40,
634083775,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-06,42,
90169625,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-31,43,
1134291656,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-25,42,
299349276,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-06,42,
615570468,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-15,41,
1070552018,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-12,42,
357018360,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-10,41,
358595376,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-27,41,
673247211,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-29,42,
264469880,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-26,41,
564095109,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-29,40,
1201228116,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-04,42,
1097712060,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-04,43,
1031420567,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-12,41,
1088080129,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-11,40,
1273936134,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-14,44,
272416998,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-20,41,
871171133,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-12,44,
951179004,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-13,40,
548390035,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2025-02-05,42,
330853557,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-14,44,
1083289401,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-06,44,
912689186,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-27,41,
1065244861,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-08,44,
758635317,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-06,41,
748896181,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-05,42,
431197296,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-03,41,
87894901,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-26,40,
132956240,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-07-13,43,
532339734,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-02,41,
1109478749,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-04-03,43,
310238461,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-23,40,
1061250394,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-28,42,
218459700,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-28,43,
456625701,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-25,43,
700868025,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-23,41,
974441616,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-23,39,
449441076,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-19,42,
192138318,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-19,43,
962758630,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-20,39,
388016836,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-19,44,
10728962,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-21,42,
138268957,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-13,43,
81436065,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-11,41,
471785106,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-16,43,
62118020,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-11,41,
48034557,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-15,40,
85907815,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-14,43,
211202865,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-11,43,
318952056,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-06-05,44,
109620785,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-03,40,
588125877,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-05,45,
71418179,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-28,39,
27389214,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-28,44,
300272057,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-02,39,
900618339,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-03-02,43,
289276633,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-27,40,
700311655,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-28,42,
299804724,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-23,39,
212871568,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-21,39,
282915546,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-20,39,
385571380,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-17,43,
536864338,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-20,43,
697056352,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-19,41,
155334060,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-16,42,
358112758,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-16,41,
568795788,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-17,42,
380494554,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-15,45,
70448546,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-09,39,
842422084,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-13,44,
737187356,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-13,43,
276543437,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-08,45,
1155189028,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-09,43,
42446283,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-29,40,
1014165640,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-06,41,
853784207,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-06,43,
299804724,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-01,43,
385547556,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-05,40,
236658080,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-03,41,
985008400,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-03,39,
